index,date,us,uk,jp,euro,kor,ind,tw,br,gold,kor3y,kor10y,us3y,us10y
2133.0,2023-02-09,1866.199951171875,60806.21875,107783.0,7911.2001953125,11789.580078125,2481.52001953125,27584.349609375,4250.14013671875,15598.7099609375,3.4,3.362,4.151,3.664
2134.0,2023-02-10,1862.800048828125,60682.69921875,108150.0,7882.5,11718.1201171875,2469.72998046875,27670.98046875,4197.93994140625,15586.650390625,3.398,3.368,4.21,3.743
2135.0,2023-02-11,1859.1667073567708,60599.079427083336,108382.0,7904.200032552083,11776.010091145834,2464.0533040364585,27589.760416666668,4212.413248697917,15572.527018229166,3.4,3.355,4.208,3.73
2136.0,2023-02-12,1855.5333658854167,60515.459635416664,108614.0,7925.900065104167,11833.900065104166,2458.3766276041665,27508.540364583332,4226.886555989583,15558.403645833334,3.4,3.355,4.206,3.717
2137.0,2023-02-13,1851.9000244140625,60431.83984375,108846.0,7947.60009765625,11891.7900390625,2452.699951171875,27427.3203125,4241.35986328125,15544.2802734375,3.453,3.433,4.204,3.704
2138.0,2023-02-14,1854.0,61032.26171875,107659.0,7953.89990234375,11960.150390625,2465.639892578125,27602.76953125,4238.759765625,15654.48046875,3.429,3.398,4.325,3.753
2139.0,2023-02-15,1834.199951171875,61275.08984375,109442.0,7997.7998046875,12070.58984375,2427.89990234375,27501.859375,4280.0400390625,15432.8896484375,3.497,3.462,4.351,3.803
2140.0,2023-02-16,1842.0,61319.51171875,109905.0,8012.5,11855.830078125,2475.47998046875,27696.439453125,4297.240234375,15550.5,3.505,3.476,4.34,3.863
2141.0,2023-02-17,1840.4000244140625,61002.5703125,109303.0,8004.39990234375,11787.26953125,2451.2099609375,27513.130859375,4274.919921875,15479.7001953125,3.639,3.627,4.313,3.817
2142.0,2023-02-18,1838.5500183105469,60898.893229166664,108872.8,8007.699869791667,11713.527099609375,2452.5133463541665,27519.400390625,4273.67333984375,15503.543619791666,3.637,3.619,4.329,3.8283333333333336
2143.0,2023-02-19,1836.7000122070312,60795.216145833336,108442.6,8010.999837239583,11639.78466796875,2453.8167317708335,27525.669921875,4272.4267578125,15527.387044270834,3.637,3.619,4.345,3.8396666666666666
2144.0,2023-02-20,1834.8500061035156,60691.5390625,108012.4,8014.2998046875,11566.042236328125,2455.1201171875,27531.939453125,4271.18017578125,15551.23046875,3.661,3.621,4.361,3.851
2145.0,2023-02-21,1833.0,60672.71875,107582.2,7977.7998046875,11492.2998046875,2458.9599609375,27473.099609375,4250.39990234375,15563.0,3.624,3.6,4.441,3.954
2146.0,2023-02-22,1832.0,59744.98046875,107152.0,7930.60009765625,11507.0703125,2417.679931640625,27104.3203125,4242.8798828125,15418.76953125,3.656,3.646,4.435,3.927
2147.0,2023-02-23,1818.0,59605.80078125,107720.0,7907.7001953125,11590.400390625,2439.090087890625,27278.900390625,4258.16015625,15615.41015625,3.594,3.588,4.419,3.89
2148.0,2023-02-24,1808.800048828125,59463.9296875,105873.0,7878.7001953125,11394.9404296875,2423.610107421875,27453.48046875,4178.81982421875,15503.7900390625,3.558,3.534,4.534,3.947
2149.0,2023-02-25,1811.5333658854167,59405.403645833336,105819.0,7897.500162760417,11418.953776041666,2416.6200358072915,27443.640625,4201.883138020833,15522.730078125,3.551,3.52,4.524666666666667,3.9386666666666663
2150.0,2023-02-26,1814.2666829427083,59346.877604166664,105765.0,7916.300130208333,11442.967122395834,2409.6299641927085,27433.80078125,4224.946451822917,15541.6701171875,3.551,3.52,4.515333333333333,3.9303333333333335
2151.0,2023-02-27,1817.0,59288.3515625,105711.0,7935.10009765625,11466.98046875,2402.639892578125,27423.9609375,4248.009765625,15560.61015625,3.673,3.608,4.506,3.922
2152.0,2023-02-28,1828.9000244140625,58962.12109375,104932.0,7876.2998046875,11455.5400390625,2412.85009765625,27445.560546875,4238.3798828125,15579.5501953125,3.795,3.751,4.529,3.928
2153.0,2023-03-01,1837.699951171875,59411.078125,104385.0,7914.89990234375,11379.48046875,2420.35009765625,27516.529296875,4215.75,15598.490234375,3.81,3.76,4.602,3.994
2154.0,2023-03-02,1833.5,58909.3515625,103326.0,7944.0,11462.98046875,2427.85009765625,27498.869140625,4240.58984375,15598.7197265625,3.89,3.84,4.634,4.062
2155.0,2023-03-03,1847.699951171875,59808.96875,103866.0,7947.10009765625,11689.009765625,2432.070068359375,27927.470703125,4294.7998046875,15608.419921875,3.792,3.777,4.604,3.958
2156.0,2023-03-04,1847.7666422526042,59947.466145833336,104144.0,7941.333333333333,11684.586588541666,2442.25341796875,28030.906901041668,4301.12646484375,15660.116536458334,3.79,3.772,4.607,3.96
2157.0,2023-03-05,1847.8333333333333,60085.963541666664,104422.0,7935.566569010417,11680.163411458334,2452.436767578125,28134.343098958332,4307.453125,15711.813151041666,3.79,3.772,4.61,3.962
2158.0,2023-03-06,1847.9000244140625,60224.4609375,104700.0,7929.7998046875,11675.740234375,2462.6201171875,28237.779296875,4313.77978515625,15763.509765625,3.782,3.741,4.613,3.964
2159.0,2023-03-07,1813.9000244140625,60286.275390625,104228.0,7919.5,11530.330078125,2463.35009765625,28309.16015625,4278.9599609375,15857.8896484375,3.726,3.662,4.724,3.97
2160.0,2023-03-08,1812.699951171875,60348.08984375,106540.0,7929.89990234375,11576.0,2431.909912109375,28444.189453125,4288.4501953125,15818.2001953125,3.857,3.723,4.741,3.989
2161.0,2023-03-09,1829.300048828125,59806.28125,105071.0,7880.0,11338.349609375,2419.090087890625,28623.150390625,4286.1201171875,15770.66015625,3.863,3.742,4.549,3.907
2162.0,2023-03-10,1862.0,59135.12890625,103618.0,7748.39990234375,11138.8896484375,2394.590087890625,28143.970703125,4229.52978515625,15526.2001953125,3.699,3.583,4.325,3.704
2163.0,2023-03-11,1878.566650390625,58836.036458333336,103452.33333333333,7681.799967447917,11155.539713541666,2399.9267578125,28040.30078125,4185.199869791667,15537.630208333334,3.712,3.582,4.179,3.651
2164.0,2023-03-12,1895.13330078125,58536.944010416664,103286.66666666667,7615.200032552083,11172.189778645834,2405.263427734375,27936.630859375,4140.869954427083,15549.060221354166,3.712,3.582,4.033,3.598
2165.0,2023-03-13,1911.699951171875,58237.8515625,103121.0,7548.60009765625,11188.83984375,2410.60009765625,27832.9609375,4096.5400390625,15560.490234375,3.432,3.398,3.887,3.545
2166.0,2023-03-14,1906.199951171875,57900.19140625,102932.0,7637.10009765625,11428.150390625,2348.969970703125,27222.0390625,4179.47021484375,15360.419921875,3.351,3.303,4.1,3.685
2167.0,2023-03-15,1926.5999755859375,57555.8984375,102675.0,7344.5,11434.0498046875,2379.719970703125,27229.48046875,4034.919921875,15387.58984375,3.476,3.418,3.796,3.462
2168.0,2023-03-16,1919.0,57634.83984375,103435.0,7410.0,11717.2802734375,2377.909912109375,27010.609375,4116.97998046875,15221.1201171875,3.392,3.392,4.004,3.579
2169.0,2023-03-17,1969.800048828125,57989.8984375,101982.0,7335.39990234375,11630.509765625,2395.68994140625,27333.7890625,4064.989990234375,15452.9599609375,3.416,3.407,3.73,3.438
2170.0,2023-03-18,1972.933349609375,57869.58203125,101629.0,7358.233235677083,11645.519856770834,2390.1932779947915,27204.416015625,4083.13330078125,15441.963216145834,3.402,3.405,3.7563333333333335,3.4530000000000003
2171.0,2023-03-19,1976.066650390625,57749.265625,101276.0,7381.066569010417,11660.529947916666,2384.6966145833335,27075.04296875,4101.276611328125,15430.966471354166,3.402,3.405,3.7826666666666666,3.468
2172.0,2023-03-20,1979.199951171875,57628.94921875,100923.0,7403.89990234375,11675.5400390625,2379.199951171875,26945.669921875,4119.419921875,15419.9697265625,3.269,3.305,3.809,3.483
2173.0,2023-03-21,1938.0,58074.6796875,100998.0,7536.2001953125,11860.1103515625,2388.35009765625,27206.1396484375,4181.60009765625,15513.4501953125,3.294,3.304,3.991,3.608
2174.0,2023-03-22,1946.800048828125,58214.58984375,100221.0,7566.7998046875,11669.9599609375,2416.9599609375,27466.609375,4195.7001953125,15760.4599609375,3.29,3.295,3.752,3.451
2175.0,2023-03-23,1993.800048828125,57925.28125,97926.0,7499.60009765625,11787.400390625,2424.47998046875,27419.609375,4207.14013671875,15863.9501953125,3.202,3.262,3.616,3.414
2176.0,2023-03-24,1982.0999755859375,57527.1015625,98829.0,7405.5,11823.9599609375,2414.9599609375,27385.25,4130.6201171875,15914.7001953125,3.155,3.208,3.578,3.372
2177.0,2023-03-25,1972.1999918619792,57569.354166666664,99109.33333333333,7427.599934895833,11805.586588541666,2413.046630859375,27415.789713541668,4141.953450520833,15886.569986979166,3.17,3.222,3.649333333333333,3.427666666666666
2178.0,2023-03-26,1962.3000081380208,57611.606770833336,99389.66666666667,7449.699869791667,11787.213216145834,2411.13330078125,27446.329427083332,4153.286783854167,15858.439778645834,3.17,3.222,3.7206666666666655,3.4833333333333334
2179.0,2023-03-27,1952.4000244140625,57653.859375,99670.0,7471.7998046875,11768.83984375,2409.219970703125,27476.869140625,4164.6201171875,15830.3095703125,3.218,3.257,3.792,3.539
2180.0,2023-03-28,1972.4000244140625,57613.71875,101185.0,7484.2998046875,11716.080078125,2434.93994140625,27518.25,4168.2099609375,15701.48046875,3.259,3.281,3.886,3.572
2181.0,2023-03-29,1966.0999755859375,57960.08984375,101793.0,7564.2998046875,11926.240234375,2443.919921875,27883.779296875,4231.27001953125,15769.759765625,3.255,3.287,3.894,3.566
2182.0,2023-03-30,1980.300048828125,58475.8046875,103713.0,7620.39990234375,12013.4697265625,2453.159912109375,27782.9296875,4285.419921875,15849.4296875,3.24,3.303,3.902,3.547
2183.0,2023-03-31,1969.0,58991.51953125,101882.0,7631.7001953125,12221.91015625,2476.860107421875,28041.48046875,4315.0498046875,15868.0595703125,3.264,3.333,3.799,3.473
2184.0,2023-04-01,1973.9666748046875,59029.826822916664,101756.66666666667,7645.466796875,12211.090169270834,2475.3534342447915,28090.370442708332,4313.716471354167,15858.51123046875,3.29,3.36,3.7756666666666665,3.4536666666666664
2185.0,2023-04-02,1978.933349609375,59068.134114583336,101631.33333333333,7659.2333984375,12200.270182291666,2473.8467610677085,28139.260416666668,4312.383138020833,15848.962890625,3.29,3.36,3.7523333333333335,3.434333333333333
2186.0,2023-04-03,1983.9000244140625,59106.44140625,101506.0,7673.0,12189.4501953125,2472.340087890625,28188.150390625,4311.0498046875,15839.41455078125,3.348,3.392,3.729,3.415
2187.0,2023-04-04,2022.199951171875,59397.875,101869.0,7634.5,12126.330078125,2480.510009765625,28287.419921875,4315.31982421875,15829.8662109375,3.28,3.316,3.597,3.339
2188.0,2023-04-05,2020.9000244140625,59689.30859375,100978.0,7662.89990234375,11996.8603515625,2495.2099609375,27813.259765625,4298.35986328125,15820.31787109375,3.263,3.327,3.574,3.309
2189.0,2023-04-06,2011.9000244140625,59832.96875,100822.0,7741.60009765625,12087.9599609375,2459.22998046875,27472.630859375,4309.4501953125,15810.76953125,3.21,3.278,3.598,3.303
2190.0,2023-04-07,2006.2000122070312,59836.3544921875,101078.25,7750.4201171875,12087.06005859375,2490.409912109375,27518.310546875,4314.2181640625,15836.5,3.24,3.288,3.76,3.413
2191.0,2023-04-08,2000.5,59839.740234375,101334.5,7759.24013671875,12086.16015625,2497.63330078125,27556.760416666668,4318.9861328125,15849.723307291666,3.238,3.292,3.764333333333333,3.4136666666666664
2192.0,2023-04-09,1994.7999877929688,59843.1259765625,101590.75,7768.06015625,12085.26025390625,2504.856689453125,27595.210286458332,4323.7541015625,15862.946614583334,3.238,3.292,3.768666666666667,3.414333333333333
2193.0,2023-04-10,1989.0999755859375,59846.51171875,101847.0,7776.88017578125,12084.3603515625,2512.080078125,27633.66015625,4328.5220703125,15876.169921875,3.199,3.244,3.773,3.415
2194.0,2023-04-11,2004.800048828125,60157.71875,106214.0,7785.7001953125,12031.8798828125,2547.860107421875,27923.369140625,4333.2900390625,15913.8798828125,3.238,3.263,3.787,3.432
2195.0,2023-04-12,2010.9000244140625,60392.76953125,106890.0,7824.7998046875,11929.33984375,2550.639892578125,28082.69921875,4334.02978515625,15932.9697265625,3.226,3.258,3.694,3.4
2196.0,2023-04-13,2041.300048828125,60431.0,106458.0,7843.39990234375,12166.26953125,2561.659912109375,28156.970703125,4363.240234375,15804.759765625,3.196,3.267,3.708,3.449
2197.0,2023-04-14,2002.199951171875,60300.9375,106279.0,7871.89990234375,12123.4697265625,2571.489990234375,28493.470703125,4390.75,15929.4296875,3.215,3.284,3.831,3.515
2198.0,2023-04-15,1999.5332845052083,60170.875,106191.33333333333,7874.433268229167,12134.886393229166,2572.9632975260415,28500.573567708332,4383.03662109375,15940.803059895834,3.21,3.29,3.8636666666666666,3.545333333333333
2199.0,2023-04-16,1996.8666178385417,60040.8125,106103.66666666667,7876.966634114583,12146.303059895834,2574.4366048177085,28507.676432291668,4375.3232421875,15952.176432291666,3.21,3.29,3.896333333333333,3.5756666666666668
2200.0,2023-04-17,1994.199951171875,59910.75,106016.0,7879.5,12157.7197265625,2575.909912109375,28514.779296875,4367.60986328125,15963.5498046875,3.285,3.348,3.929,3.606
2201.0,2023-04-18,2007.4000244140625,59727.01171875,106163.0,7909.39990234375,12153.41015625,2571.090087890625,28658.830078125,4393.9501953125,15869.4404296875,3.294,3.352,3.918,3.578
2202.0,2023-04-19,1995.199951171875,59567.80078125,103913.0,7898.7998046875,12157.23046875,2575.080078125,28606.759765625,4393.56982421875,15770.4697265625,3.333,3.37,3.954,3.591
2203.0,2023-04-20,2007.5999755859375,59632.3515625,104367.0,7902.60009765625,12059.5595703125,2563.110107421875,28657.5703125,4384.85986328125,15707.51953125,3.345,3.417,3.862,3.536
2204.0,2023-04-21,1979.5,59655.05859375,104262.0,7914.10009765625,12072.4599609375,2544.39990234375,28564.369140625,4408.58984375,15602.990234375,3.268,3.345,3.884,3.568
2205.0,2023-04-22,1982.6999918619792,59788.739583333336,104157.0,7913.466796875,12060.706705729166,2537.4332682291665,28574.0859375,4406.326497395833,15610.9501953125,3.25,3.318,3.857,3.544
2206.0,2023-04-23,1985.8999837239583,59922.420572916664,104052.0,7912.83349609375,12048.953450520834,2530.4666341145835,28583.802734375,4404.063151041667,15618.91015625,3.25,3.318,3.83,3.52
2207.0,2023-04-24,1989.0999755859375,60056.1015625,103947.0,7912.2001953125,12037.2001953125,2523.5,28593.51953125,4401.7998046875,15626.8701171875,3.23,3.306,3.803,3.496
2208.0,2023-04-25,1994.0,60130.7109375,103220.0,7891.10009765625,11799.16015625,2489.02001953125,28620.0703125,4377.85009765625,15370.73046875,3.263,3.322,3.641,3.4
2209.0,2023-04-26,1985.699951171875,60300.578125,102312.0,7852.60009765625,11854.349609375,2484.830078125,28416.470703125,4347.7099609375,15374.6298828125,3.259,3.309,3.694,3.445
2210.0,2023-04-27,1989.9000244140625,60649.37890625,102923.0,7831.60009765625,12142.240234375,2495.81005859375,28457.6796875,4358.0498046875,15411.490234375,3.288,3.341,3.814,3.528
2211.0,2023-04-28,1990.0999755859375,61112.44140625,104432.0,7870.60009765625,12226.580078125,2501.530029296875,28856.439453125,4359.31005859375,15579.1796875,3.289,3.355,3.727,3.433
2212.0,2023-04-29,1987.8666585286458,61173.0087890625,103805.75,7846.2000732421875,12221.919921875,2507.2449951171875,28945.352864583332,4343.195068359375,15593.5048828125,3.3,3.367,3.772,3.4786666666666664
2213.0,2023-04-30,1985.6333414713542,61233.576171875,103179.5,7821.800048828125,12217.259765625,2512.9599609375,29034.266276041668,4327.080078125,15607.830078125,3.3,3.367,3.817,3.5243333333333333
2214.0,2023-05-01,1983.4000244140625,61294.1435546875,102553.25,7797.4000244140625,12212.599609375,2518.6749267578125,29123.1796875,4310.965087890625,15622.1552734375,3.3,3.367,3.862,3.57
2215.0,2023-05-02,2014.300048828125,61354.7109375,101927.0,7773.0,12080.509765625,2524.389892578125,29157.94921875,4294.85009765625,15636.48046875,3.335,3.372,3.701,3.433
2216.0,2023-05-03,2028.5999755859375,61193.30078125,101797.0,7788.39990234375,12025.330078125,2501.39990234375,29123.271158854168,4310.18017578125,15553.41015625,3.287,3.329,3.566,3.364
2217.0,2023-05-04,2048.0,61749.25,102174.0,7702.60009765625,11966.400390625,2500.93994140625,29088.593098958332,4287.02978515625,15609.0302734375,3.208,3.28,3.513,3.377
2218.0,2023-05-05,2017.4000244140625,61054.2890625,105148.0,7778.39990234375,12235.41015625,2504.0074462890625,29053.9150390625,4340.43017578125,15626.0703125,3.215,3.277,3.636,3.435
2219.0,2023-05-06,2020.36669921875,61290.942708333336,105446.0,7774.824951171875,12242.580078125,2507.074951171875,29019.236979166668,4343.170084635417,15650.5703125,3.215,3.277,3.662333333333333,3.459
2220.0,2023-05-07,2023.3333740234375,61527.596354166664,105744.0,7771.25,12249.75,2510.1424560546875,28984.558919270832,4345.909993489583,15675.0703125,3.215,3.277,3.6886666666666663,3.483
2221.0,2023-05-08,2026.300048828125,61764.25,106042.0,7767.675048828125,12256.919921875,2513.2099609375,28949.880859375,4348.64990234375,15699.5703125,3.261,3.308,3.715,3.507
2222.0,2023-05-09,2036.199951171875,61761.328125,107114.0,7764.10009765625,12179.5498046875,2510.06005859375,29242.8203125,4323.08984375,15727.7001953125,3.249,3.309,3.721,3.522
2223.0,2023-05-10,2030.5,61940.19921875,107448.0,7741.2998046875,12306.4404296875,2496.510009765625,29122.1796875,4306.759765625,15641.759765625,3.275,3.344,3.57,3.439
2224.0,2023-05-11,2014.699951171875,61904.51953125,108256.0,7730.60009765625,12328.509765625,2491.0,29126.720703125,4309.75,15514.6396484375,3.219,3.289,3.559,3.386
2225.0,2023-05-12,2014.5,62027.8984375,108464.0,7754.60009765625,12284.740234375,2475.419921875,29388.30078125,4317.8798828125,15502.3603515625,3.224,3.271,3.658,3.463
2226.0,2023-05-13,2015.6666666666667,62133.8359375,108652.33333333333,7762.300130208333,12311.5634765625,2476.72998046875,29467.647135416668,4317.389973958333,15493.2568359375,3.23,3.282,3.6626666666666665,3.477666666666667
2227.0,2023-05-14,2016.8333333333333,62239.7734375,108840.66666666667,7770.000162760417,12338.38671875,2478.0400390625,29546.993489583332,4316.900065104167,15484.1533203125,3.23,3.282,3.6673333333333336,3.4923333333333333
2228.0,2023-05-15,2018.0,62345.7109375,109029.0,7777.7001953125,12365.2099609375,2479.35009765625,29626.33984375,4316.41015625,15475.0498046875,3.28,3.332,3.672,3.507
2229.0,2023-05-16,1988.4000244140625,61932.46875,108194.0,7751.10009765625,12343.0498046875,2480.239990234375,29842.990234375,4315.509765625,15673.900390625,3.241,3.305,3.747,3.541
2230.0,2023-05-17,1980.699951171875,61560.640625,109460.0,7723.2001953125,12500.5703125,2494.659912109375,30093.58984375,4323.22998046875,15925.2900390625,3.273,3.318,3.817,3.572
2231.0,2023-05-18,1956.5,61431.73828125,110108.0,7742.2998046875,12688.83984375,2515.39990234375,30573.9296875,4359.264892578125,16101.8798828125,3.317,3.368,3.924,3.651
2232.0,2023-05-19,1978.699951171875,61729.6796875,110745.0,7756.89990234375,12657.900390625,2537.7900390625,30808.349609375,4395.2998046875,16174.919921875,3.345,3.42,3.961,3.682
2233.0,2023-05-20,1977.3999837239583,61807.6796875,110567.66666666667,7761.599934895833,12678.8603515625,2544.2200520833335,30901.173177083332,4392.076497395833,16176.909830729166,3.337,3.415,3.9696666666666665,3.694333333333333
2234.0,2023-05-21,1976.1000162760417,61885.6796875,110390.33333333333,7766.299967447917,12699.8203125,2550.6500651041665,30993.996744791668,4388.853190104167,16178.899739583334,3.337,3.415,3.9783333333333335,3.7066666666666666
2235.0,2023-05-22,1974.800048828125,61963.6796875,110213.0,7771.0,12720.7802734375,2557.080078125,31086.8203125,4385.6298828125,16180.8896484375,3.321,3.399,3.987,3.719
2236.0,2023-05-23,1972.4000244140625,61981.7890625,109929.0,7763.0,12560.25,2567.550048828125,30957.76953125,4342.3798828125,16188.0302734375,3.369,3.468,3.973,3.698
2237.0,2023-05-24,1962.800048828125,61773.78125,108800.0,7627.10009765625,12484.16015625,2567.449951171875,30682.6796875,4263.740234375,16159.3203125,3.371,3.5,4.064,3.744
2238.0,2023-05-25,1943.0999755859375,61872.62109375,110054.0,7570.89990234375,12698.08984375,2554.68994140625,30801.130859375,4269.64013671875,16292.0,3.481,3.598,4.215,3.823
2239.0,2023-05-26,1944.0999755859375,62501.69140625,110906.0,7627.2001953125,12975.6904296875,2558.81005859375,30916.310546875,4337.5,16505.05078125,3.524,3.635,4.246,3.81
2240.0,2023-05-27,1947.5749816894531,62616.587239583336,110715.0,7600.9251708984375,12986.125244140625,2565.487548828125,31022.053385416668,4326.02001953125,16548.80078125,3.527,3.645,4.247,3.8145
2241.0,2023-05-28,1951.0499877929688,62731.483072916664,110524.0,7574.650146484375,12996.56005859375,2572.1650390625,31127.796223958332,4314.5400390625,16592.55078125,3.527,3.645,4.248,3.819
2242.0,2023-05-29,1954.5249938964844,62846.37890625,110333.0,7548.3751220703125,13006.994873046875,2578.842529296875,31233.5390625,4303.06005859375,16636.30078125,3.527,3.645,4.249,3.764
2243.0,2023-05-30,1958.0,62969.12890625,108967.0,7522.10009765625,13017.4296875,2585.52001953125,31328.16015625,4291.580078125,16622.740234375,3.562,3.652,4.117,3.694
2244.0,2023-05-31,1963.9000244140625,62622.23828125,108335.0,7446.10009765625,12935.2900390625,2577.1201171875,30887.880859375,4218.0400390625,16578.9609375,3.461,3.532,4.052,3.646
2245.0,2023-06-01,1978.0,62428.5390625,110565.0,7490.2998046875,13100.98046875,2569.169921875,31148.009765625,4257.60986328125,16512.650390625,3.477,3.549,3.987,3.601
2246.0,2023-06-02,1952.4000244140625,62547.109375,112558.0,7607.2998046875,13240.76953125,2601.360107421875,31524.220703125,4323.52001953125,16706.91015625,3.436,3.495,4.151,3.698
2247.0,2023-06-04,1955.2000122070312,62667.2890625,112627.0,7603.64990234375,13235.099609375,2608.385009765625,31870.8251953125,4308.380126953125,16710.669921875,3.437,3.492,4.1325,3.6935
2248.0,2023-06-05,1958.0,62787.46875,112696.0,7600.0,13229.4296875,2615.409912109375,32217.4296875,4293.240234375,16714.4296875,3.502,3.561,4.114,3.689
2249.0,2023-06-06,1965.5,62792.87890625,114610.0,7628.10009765625,13276.419921875,2615.5050048828125,32506.779296875,4295.22021484375,16761.66015625,3.5,3.55,4.138,3.677
2250.0,2023-06-07,1942.699951171875,63142.9609375,115488.0,7624.2998046875,13104.900390625,2615.60009765625,31913.740234375,4291.91015625,16922.48046875,3.469,3.519,4.219,3.793
2251.0,2023-06-08,1963.5999755859375,62848.640625,116253.5,7599.7001953125,13238.51953125,2610.85009765625,31641.26953125,4297.68017578125,16733.689453125,3.543,3.632,4.17,3.718
2252.0,2023-06-09,1962.199951171875,62625.62890625,117019.0,7562.39990234375,13259.1396484375,2641.159912109375,32265.169921875,4289.7900390625,16886.400390625,3.489,3.591,4.241,3.743
2253.0,2023-06-10,1959.8999837239583,62658.65625,117124.66666666667,7565.166666666667,13326.733072916666,2637.2233072916665,32321.446614583332,4298.690104166667,16909.389973958332,3.489,3.591,4.237333333333333,3.743
2254.0,2023-06-11,1957.6000162760417,62691.68359375,117230.33333333333,7567.933430989583,13394.326497395834,2633.2867024739585,32377.723307291668,4307.590169270833,16932.379557291668,3.489,3.591,4.233666666666667,3.743
2255.0,2023-06-12,1955.300048828125,62724.7109375,117336.0,7570.7001953125,13461.919921875,2629.35009765625,32434.0,4316.490234375,16955.369140625,3.49,3.574,4.23,3.743
2256.0,2023-06-13,1944.5999755859375,63143.16015625,116743.0,7594.7998046875,13573.3203125,2637.949951171875,33018.6484375,4347.5498046875,17216.599609375,3.484,3.578,4.293,3.827
2257.0,2023-06-14,1955.300048828125,63228.51171875,119069.0,7602.7001953125,13626.48046875,2619.080078125,33502.421875,4375.97998046875,17238.140625,3.547,3.637,4.304,3.79
2258.0,2023-06-15,1957.800048828125,62917.62890625,119221.0,7628.2998046875,13782.8203125,2608.5400390625,33485.48828125,4365.1201171875,17334.98046875,3.626,3.683,4.246,3.72
2259.0,2023-06-16,1958.4000244140625,63384.578125,118758.0,7642.7001953125,13689.5703125,2625.7900390625,33706.078125,4394.81982421875,17288.91015625,3.584,3.657,4.316,3.767
2260.0,2023-06-17,1952.6750183105469,63312.485677083336,119124.66666666667,7624.633463541667,13684.000244140625,2620.3600260416665,33594.192708333336,4384.006510416667,17284.126953125,3.588,3.658,4.330333333333333,3.785333333333333
2261.0,2023-06-18,1946.9500122070312,63240.393229166664,119491.33333333333,7606.566731770833,13678.43017578125,2614.9300130208335,33482.307291666664,4373.193196614583,17279.34375,3.588,3.658,4.344666666666667,3.8036666666666665
2262.0,2023-06-19,1941.2250061035156,63168.30078125,119858.0,7588.5,13672.860107421875,2609.5,33370.421875,4362.3798828125,17274.560546875,3.585,3.633,4.359,3.822
2263.0,2023-06-20,1935.5,63327.69921875,119622.0,7569.2998046875,13667.2900390625,2604.909912109375,33388.91015625,4343.14013671875,17184.91015625,3.56,3.641,4.274,3.719
2264.0,2023-06-21,1933.300048828125,63523.1484375,120420.0,7559.2001953125,13502.2001953125,2582.6298828125,33575.140625,4322.75,17202.400390625,3.571,3.621,4.297,3.727
2265.0,2023-06-22,1912.699951171875,63238.890625,118934.0,7502.0,13630.6103515625,2593.699951171875,33264.87890625,4304.47021484375,17173.768359375,3.592,3.647,4.376,3.797
2266.0,2023-06-23,1919.0999755859375,62979.37109375,118977.0,7461.89990234375,13492.51953125,2570.10009765625,32781.5390625,4271.60986328125,17145.136328125,3.606,3.66,4.328,3.737
2267.0,2023-06-24,1920.63330078125,62976.247395833336,118732.33333333333,7459.13330078125,13440.273111979166,2574.1333821614585,32753.962890625,4274.596516927083,17116.504296875,3.612,3.67,4.323333333333333,3.7323333333333335
2268.0,2023-06-25,1922.1666259765625,62973.123697916664,118487.66666666667,7456.36669921875,13388.026692708334,2578.1666666666665,32726.38671875,4277.583170572917,17087.872265625,3.612,3.67,4.318666666666667,3.7276666666666665
2269.0,2023-06-26,1923.699951171875,62970.0,118243.0,7453.60009765625,13335.7802734375,2582.199951171875,32698.810546875,4280.56982421875,17059.240234375,3.568,3.611,4.314,3.723
2270.0,2023-06-27,1914.0,63416.03125,117523.0,7461.5,13555.669921875,2581.389892578125,32538.330078125,4305.259765625,16887.900390625,3.537,3.603,4.394,3.772
2271.0,2023-06-28,1912.300048828125,63915.421875,116681.0,7500.5,13591.75,2564.18994140625,33193.98828125,4344.75,16935.630859375,3.559,3.609,4.329,3.714
2272.0,2023-06-29,1909.199951171875,64316.990234375,118383.0,7471.7001953125,13591.330078125,2550.02001953125,33234.140625,4354.68994140625,16942.30078125,3.584,3.625,4.489,3.842
2273.0,2023-06-30,1921.0999755859375,64718.55859375,118087.0,7531.5,13787.919921875,2564.280029296875,33189.0390625,4399.08984375,16915.5390625,3.674,3.697,4.533,3.841
2274.0,2023-07-01,1921.2999674479167,64880.72265625,118615.66666666667,7530.099934895833,13797.536458333334,2577.010009765625,33377.135416666664,4398.776529947917,16971.759114583332,3.656,3.661,4.547666666666667,3.8466666666666662
2275.0,2023-07-02,1921.4999593098958,65042.88671875,119144.33333333333,7528.699869791667,13807.152994791666,2589.739990234375,33565.231770833336,4398.463216145833,17027.979166666668,3.656,3.661,4.562333333333333,3.8523333333333336
2276.0,2023-07-03,1921.699951171875,65205.05078125,119673.0,7527.2998046875,13816.76953125,2602.469970703125,33753.328125,4398.14990234375,17084.19921875,3.621,3.62,4.577,3.858
2277.0,2023-07-04,1920.6499633789062,65479.05078125,119076.0,7519.7001953125,13804.2099609375,2593.31005859375,33422.51953125,4390.990234375,17140.76953125,3.619,3.621,4.539,3.839
2278.0,2023-07-05,1919.5999755859375,65446.0390625,119549.0,7442.10009765625,13791.650390625,2579.0,33338.69921875,4350.7099609375,17056.4296875,3.625,3.652,4.609,3.934
